51.792121,68.348341,11.938268,22.968766,6.813792,3.379487,1.974043,0.098183,0.000000
28.390100,122.040038,6.444561,37.822766,7.975099,3.165038,1.122203,0.072196,0.000000
37.342686,79.317695,24.382757,33.202340,13.103997,6.950498,4.305607,0.226149,0.000000
22.607884,102.457525,6.984052,48.988994,8.083832,4.314655,1.876191,0.108087,0.000000
19.498058,79.739333,10.053075,31.485076,15.131117,6.274388,3.507068,0.080278,0.000000
11.323108,43.663838,6.198592,20.908948,7.887764,9.335876,4.056636,0.277241,0.000000
8.580718,30.851241,5.376799,14.922583,6.315974,5.849036,5.490340,0.174327,0.000000
0.518011,1.175938,0.380222,0.695895,0.843765,0.298077,0.430328,0.291445,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
